"Nom du site","Type","Adresse","Latitude","Longitude","Nom vernaculaire","Nom scientifique","cd_nom (taxref)","URL fiche espèce","Période d'observation","Source"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Guépier d'Europe","Merops apiaster",3582,"https://inpn.mnhn.fr/espece/cd_nom/3582","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941","2011-2017","FAUNE-PACA; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Bergeronnette des ruisseaux","Motacilla cinerea",3755,"https://inpn.mnhn.fr/espece/cd_nom/3755","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Gobemouche gris","Muscicapa striata",4319,"https://inpn.mnhn.fr/espece/cd_nom/4319","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Conure veuve","Myiopsitta monachus",199392,"https://inpn.mnhn.fr/espece/cd_nom/199392","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Petit-duc scops","Otus scops",3489,"https://inpn.mnhn.fr/espece/cd_nom/3489","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Rougequeue noir","Phoenicurus ochruros",4035,"https://inpn.mnhn.fr/espece/cd_nom/4035","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Rougequeue à front blanc","Phoenicurus phoenicurus",4040,"https://inpn.mnhn.fr/espece/cd_nom/4040","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Pouillot véloce","Phylloscopus collybita",4280,"https://inpn.mnhn.fr/espece/cd_nom/4280","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Pouillot fitis","Phylloscopus trochilus",4289,"https://inpn.mnhn.fr/espece/cd_nom/4289","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Perruche à collier","Psittacula krameri",3448,"https://inpn.mnhn.fr/espece/cd_nom/3448","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Hirondelle de rochers","Ptyonoprogne rupestris",3692,"https://inpn.mnhn.fr/espece/cd_nom/3692","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Roitelet triple-bandeau","Regulus ignicapilla",459638,"https://inpn.mnhn.fr/espece/cd_nom/459638","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Roitelet huppé","Regulus regulus",4308,"https://inpn.mnhn.fr/espece/cd_nom/4308","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Tarin des aulnes","Spinus spinus",889056,"https://inpn.mnhn.fr/espece/cd_nom/889056","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Chouette hulotte","Strix aluco",3518,"https://inpn.mnhn.fr/espece/cd_nom/3518","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Fauvette des jardins","Sylvia borin",4254,"https://inpn.mnhn.fr/espece/cd_nom/4254","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Troglodyte mignon","Troglodytes troglodytes",3967,"https://inpn.mnhn.fr/espece/cd_nom/3967","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Grive musicienne","Turdus philomelos",4129,"https://inpn.mnhn.fr/espece/cd_nom/4129","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Longchamp","Parc public","Boulevard du Jardin zoologique 13004 Marseille","43.3051927376241","5.39655453661952","Huppe fasciée","Upupa epops",3590,"https://inpn.mnhn.fr/espece/cd_nom/3590","2011-2017","FAUNE-PACA ; P. Bayle"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Mésange à longue queue","Aegithalos caudatus",4342,"https://inpn.mnhn.fr/espece/cd_nom/4342","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Canard colvert","Anas platyrhynchos",1966,"https://inpn.mnhn.fr/espece/cd_nom/1966","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Martinet noir","Apus apus",3551,"https://inpn.mnhn.fr/espece/cd_nom/3551","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Grimpereau des jardins","Certhia brachydactyla",3791,"https://inpn.mnhn.fr/espece/cd_nom/3791","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Pigeon biset domestique","Columba livia domestica",3420,"https://inpn.mnhn.fr/espece/cd_nom/3420","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Pigeon ramier","Columba palumbus",3424,"https://inpn.mnhn.fr/espece/cd_nom/3424","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Corneille noire","Corvus corone",4503,"https://inpn.mnhn.fr/espece/cd_nom/4503","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Choucas des tours","Corvus monedula",4494,"https://inpn.mnhn.fr/espece/cd_nom/4494","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Mésange bleue","Cyanistes caeruleus",534742,"https://inpn.mnhn.fr/espece/cd_nom/534742","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Pinson des arbres","Fringilla coelebs",4564,"https://inpn.mnhn.fr/espece/cd_nom/4564","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Goéland leucophée","Larus michahellis",199374,"https://inpn.mnhn.fr/espece/cd_nom/199374","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Mésange huppée","Lophophanes cristatus",534750,"https://inpn.mnhn.fr/espece/cd_nom/534750","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Rossignol philomèle","Luscinia megarhynchos",4013,"https://inpn.mnhn.fr/espece/cd_nom/4013","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Bergeronnette des ruisseaux","Motacilla cinerea",3755,"https://inpn.mnhn.fr/espece/cd_nom/3755","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Petit-duc scops","Otus scops",3489,"https://inpn.mnhn.fr/espece/cd_nom/3489","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Rougequeue à front blanc","Phoenicurus phoenicurus",4040,"https://inpn.mnhn.fr/espece/cd_nom/4040","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Pic vert","Picus viridis",3603,"https://inpn.mnhn.fr/espece/cd_nom/3603","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Perruche à collier","Psittacula krameri",3448,"https://inpn.mnhn.fr/espece/cd_nom/3448","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Roitelet huppé","Regulus regulus",4308,"https://inpn.mnhn.fr/espece/cd_nom/4308","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","2009-2016","FAUNE-PACA"
"Parc Saint Cyr","Parc public","Boulevard de la Valbarelle 13010 Marseille","43.2830213757965","5.44080198137551","Huppe fasciée","Upupa epops",3590,"https://inpn.mnhn.fr/espece/cd_nom/3590","2009-2016","FAUNE-PACA"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Epervier d'Europe","Accipiter nisus",2895,"https://inpn.mnhn.fr/espece/cd_nom/2895","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Mésange à longue queue","Aegithalos caudatus",4342,"https://inpn.mnhn.fr/espece/cd_nom/4342","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Chardonneret élégant","Carduelis carduelis",4583,"https://inpn.mnhn.fr/espece/cd_nom/4583","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Grimpereau des jardins","Certhia brachydactyla",3791,"https://inpn.mnhn.fr/espece/cd_nom/3791","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Verdier d'Europe","Chloris chloris",4582,"https://inpn.mnhn.fr/espece/cd_nom/4582","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Grosbec casse-noyaux","Coccothraustes coccothraustes",4625,"https://inpn.mnhn.fr/espece/cd_nom/4625","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Pigeon biset domestique","Columba livia domestica",3420,"https://inpn.mnhn.fr/espece/cd_nom/3420","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Mésange bleue","Cyanistes caeruleus",534742,"https://inpn.mnhn.fr/espece/cd_nom/534742","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bruant proyer","Emberiza calandra",4686,"https://inpn.mnhn.fr/espece/cd_nom/4686","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bruant fou","Emberiza cia",4663,"https://inpn.mnhn.fr/espece/cd_nom/4663","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bruant zizi","Emberiza cirlus",4659,"https://inpn.mnhn.fr/espece/cd_nom/4659","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bruant jaune","Emberiza citrinella",4657,"https://inpn.mnhn.fr/espece/cd_nom/4657","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bruant des roseaux","Emberiza schoeniclus",4669,"https://inpn.mnhn.fr/espece/cd_nom/4669","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Rougegorge familier","Erithacus rubecula",4001,"https://inpn.mnhn.fr/espece/cd_nom/4001","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Pinson des arbres","Fringilla coelebs",4564,"https://inpn.mnhn.fr/espece/cd_nom/4564","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Pinson du Nord","Fringilla montifringilla",4568,"https://inpn.mnhn.fr/espece/cd_nom/4568","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Torcol fourmilier","Jynx torquilla",3595,"https://inpn.mnhn.fr/espece/cd_nom/3595","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Pie-grièche à tête rousse","Lanius senator",4460,"https://inpn.mnhn.fr/espece/cd_nom/4460","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Linotte mélodieuse","Linaria cannabina",889047,"https://inpn.mnhn.fr/espece/cd_nom/889047","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bec-croisé des sapins","Loxia curvirostra",4603,"https://inpn.mnhn.fr/espece/cd_nom/4603","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Rossignol philomèle","Luscinia megarhynchos",4013,"https://inpn.mnhn.fr/espece/cd_nom/4013","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Guépier d'Europe","Merops apiaster",3582,"https://inpn.mnhn.fr/espece/cd_nom/3582","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bergeronnette grise","Motacilla alba",3941,"https://inpn.mnhn.fr/espece/cd_nom/3941","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bergeronnette des ruisseaux","Motacilla cinerea",3755,"https://inpn.mnhn.fr/espece/cd_nom/3755","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bergeronnette printanière","Motacilla flava",3741,"https://inpn.mnhn.fr/espece/cd_nom/3741","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Gobemouche gris","Muscicapa striata",4319,"https://inpn.mnhn.fr/espece/cd_nom/4319","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Loriot d'Europe","Oriolus oriolus",3803,"https://inpn.mnhn.fr/espece/cd_nom/3803","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Mésange charbonnière","Parus major",3764,"https://inpn.mnhn.fr/espece/cd_nom/3764","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Moineau domestique","Passer domesticus",4525,"https://inpn.mnhn.fr/espece/cd_nom/4525","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Mésange noire","Periparus ater",534751,"https://inpn.mnhn.fr/espece/cd_nom/534751","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Moineau soulcie","Petronia petronia",4540,"https://inpn.mnhn.fr/espece/cd_nom/4540","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Rougequeue noir","Phoenicurus ochruros",4035,"https://inpn.mnhn.fr/espece/cd_nom/4035","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Rougequeue à front blanc","Phoenicurus phoenicurus",4040,"https://inpn.mnhn.fr/espece/cd_nom/4040","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Pouillot véloce","Phylloscopus collybita",4280,"https://inpn.mnhn.fr/espece/cd_nom/4280","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Pie bavarde","Pica pica",4474,"https://inpn.mnhn.fr/espece/cd_nom/4474","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Accenteur alpin","Prunella collaris",3984,"https://inpn.mnhn.fr/espece/cd_nom/3984","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Accenteur mouchet","Prunella modularis",3978,"https://inpn.mnhn.fr/espece/cd_nom/3978","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Bouvreuil pivoine","Pyrrhula pyrhhula",4619,"https://inpn.mnhn.fr/espece/cd_nom/4619","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Roitelet huppé","Regulus regulus",4308,"https://inpn.mnhn.fr/espece/cd_nom/4308","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Serin cini","Serinus serinus",4571,"https://inpn.mnhn.fr/espece/cd_nom/4571","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Tarin des aulnes","Spinus spinus",889056,"https://inpn.mnhn.fr/espece/cd_nom/889056","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Tourterelle turque","Streptopelia decaocto",3429,"https://inpn.mnhn.fr/espece/cd_nom/3429","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Etourneau sansonnet","Sturnus vulgaris",4516,"https://inpn.mnhn.fr/espece/cd_nom/4516","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Fauvette à tête noire","Sylvia atricapilla",4257,"https://inpn.mnhn.fr/espece/cd_nom/4257","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Fauvette des jardins","Sylvia borin",4254,"https://inpn.mnhn.fr/espece/cd_nom/4254","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Fauvette grisette","Sylvia communis",4252,"https://inpn.mnhn.fr/espece/cd_nom/4252","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Fauvette mélanocéphale","Sylvia melanocephala",4232,"https://inpn.mnhn.fr/espece/cd_nom/4232","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Fauvette pitchou","Sylvia undata",4221,"https://inpn.mnhn.fr/espece/cd_nom/4221","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Troglodyte mignon","Troglodytes troglodytes",3967,"https://inpn.mnhn.fr/espece/cd_nom/3967","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Grive mauvis","Turdus iliacus",4137,"https://inpn.mnhn.fr/espece/cd_nom/4137","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Merle noir","Turdus merula",4117,"https://inpn.mnhn.fr/espece/cd_nom/4117","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Grive musicienne","Turdus philomelos",4129,"https://inpn.mnhn.fr/espece/cd_nom/4129","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Grive litorne","Turdus pilaris",4127,"https://inpn.mnhn.fr/espece/cd_nom/4127","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Grive draine","Turdus viscivorus",4142,"https://inpn.mnhn.fr/espece/cd_nom/4142","1998-1991","L. BORGNA in litt. (1991)"
"Parc Val Plan","Parc public","Rue Antonin Régnier 13013  Marseille ","43.3343661815948","5.43552712619015","Huppe fasciée","Upupa epops",3590,"https://inpn.mnhn.fr/espece/cd_nom/3590","1998-1991","L. BORGNA in litt. (1991)"
"Plan d'Aou","Parc privé","Plan d'Aou 13015 Marseille","43.36860056291346","5.353393126797856","Pipit farlouse","Anthus pratensis",3726,"https://inpn.mnhn.fr/espece/cd_nom/3726","2012-2013","FAUNE-PACA"
